id,date,name,number,firstpro,pro,pronum,signnum,news,firstpar,firstdis
803478,1031212,通訊保障及監察法第二條條文修正草案,1407委17291,黃偉哲,黃偉哲,1,15,14,民進黨,區域立委
804428,1011102,道路交通管理處罰條例第四十五條、第四十五條之一及第七十四條條文修正草案,756委14146,黃偉哲,黃偉哲,1,15,158,民進黨,區域立委
804561,1030418,漁業法第四十八條之一及第六十條條文修正草案,815委16236,黃偉哲,黃偉哲,1,15,3,民進黨,區域立委
804580,1021213,監察法第十三條條文修正草案,270委15856,黃偉哲,黃偉哲,1,15,332,民進黨,區域立委
805023,1021129,營業秘密法第十一條條文修正草案,618委15646,黃偉哲,黃偉哲,1,15,1,民進黨,區域立委
805395,1041127,證券交易法第三十一條條文修正草案,727委18149,黃偉哲,黃偉哲,1,15,7,民進黨,區域立委
800927,1040522,文化資產保存法部分條文修正草案,委17735,黃國書,黃國書,1,15,18,民進黨,區域立委
804859,1021227,廢棄物清理法第十一條條文修正草案,966委15929,楊曜,楊曜,1,15,9,民進黨,區域立委
801858,1031121,兒童及少年性交易防制條例第十四條條文修正草案,1601委17238,楊瓊瓔,楊瓊瓔,1,15,10,國民黨,區域立委
800206,1040320,中小企業發展條例增訂第二十四條之二條文草案,委17527,葉津鈴,葉津鈴,1,15,67,台聯,不分區立委
800632,1031003,公務人員退休法部分條文修正草案,委17032,葉津鈴,葉津鈴,1,15,47,台聯,不分區立委
800824,1031017,公職人員選舉罷免法第四十七條條文修正草案,委17091,葉津鈴,葉津鈴,1,15,68,台聯,不分區立委
801218,1031017,石油管理法部分條文修正草案,委17092,葉津鈴,葉津鈴,1,15,8,台聯,不分區立委
801355,1021220,全民健康保險法第三十一條條文修正草案,委15890,葉津鈴,葉津鈴,1,15,6,台聯,不分區立委
802567,1031014,食品安全衛生管理法部分條文修正草案,1722委17085,葉津鈴,葉津鈴,1,15,454,台聯,不分區立委
802619,1021122,食品衛生管理法第四十三條條文修正草案,1722委15624,葉津鈴,葉津鈴,1,15,15,台聯,不分區立委
803591,1031003,陸海空軍軍官士官服役條例部分條文修正草案,1061委17031,葉津鈴,葉津鈴,1,15,33,台聯,不分區立委
804230,1031107,新南部國際機場建設特別條例草案,1797委17182,葉津鈴,葉津鈴,1,15,0,台聯,不分區立委
804948,1031003,學校教職員退休條例部分條文修正草案,576委17033,葉津鈴,葉津鈴,1,15,2,台聯,不分區立委
801434,1031107,刑事訴訟法第四百二十二條條文修正草案,委17208,廖正井,廖正井,1,15,43,國民黨,區域立委
800902,1040529,文化創意產業發展法第二十五條條文修正草案,委17784,廖國棟,廖國棟,1,15,0,國民黨,原住民立委
800903,1040529,文化創意產業發展法第二十六條條文修正草案,委17785,廖國棟,廖國棟,1,15,0,國民黨,原住民立委
802399,1040605,政府採購法第八十五條之三條文修正草案,1650委17862,廖國棟,廖國棟,1,15,11,國民黨,原住民立委
802692,1030530,原住民族工作權保障法第三條條文修正草案,1722委16522,廖國棟,廖國棟,1,15,0,國民黨,原住民立委
802702,1040116,原住民族基本法第二十一條及第三十四條之一條文修正草案,1722委17439,廖國棟,廖國棟,1,15,9,國民黨,原住民立委
801542,1010504,有線廣播電視法部分條文修正草案,委13422,管碧玲,管碧玲,1,15,290,民進黨,區域立委
803155,1030418,國有財產法第五十二條之二條文修正草案,754委16243,管碧玲,管碧玲,1,15,2,民進黨,區域立委
803266,1030418,國營事業管理法增訂第十一條之一條文草案,1722委16242,管碧玲,管碧玲,1,15,0,民進黨,區域立委
804926,1010601,學位授予法增訂第七條之三條文草案,230委13717,管碧玲,管碧玲,1,15,15,民進黨,區域立委
800712,1040522,公寓大廈管理條例第十三條條文修正草案,委17780,趙天麟,趙天麟,1,15,5,民進黨,區域立委
801615,1040522,自來水法部分條文修正草案,委17782,趙天麟,趙天麟,1,15,47,民進黨,區域立委
803700,1040605,勞工保險條例第六十三條條文修正草案,468委17874,趙天麟,趙天麟,1,15,13,民進黨,區域立委
803889,1040313,勞動基準法第四條及第三十條條文修正草案,1121委17520,趙天麟,趙天麟,1,15,589,民進黨,區域立委
804090,1040508,發展觀光條例第五十五條條文修正草案,822委17701,趙天麟,趙天麟,1,15,2,民進黨,區域立委
804875,1040605,廣播電視法第三十一條條文修正草案,979委17875,趙天麟,趙天麟,1,15,1,民進黨,區域立委
805106,1040522,殯葬管理條例第八條及第二十一條條文修正草案,1138委17781,趙天麟,趙天麟,1,15,1,民進黨,區域立委
805154,1040612,職業安全衛生法第二十條條文修正草案,961委17945,趙天麟,趙天麟,1,15,5,民進黨,區域立委
805334,1040508,藥事法第八十五條及第九十條條文修正草案,775委17700,趙天麟,趙天麟,1,15,79,民進黨,區域立委
800138,1020510,大學法第二十五條條文修正草案,委14992,劉建國,劉建國,1,15,441,民進黨,區域立委
801073,1021025,民用航空法第九十三條之一條文修正草案,委15509,劉建國,劉建國,1,15,35,民進黨,區域立委
801394,1020531,刑事訴訟法第一百九十七條之一、第四百五十六條及第四百六十九條條文修正草案,委15191,劉建國,劉建國,1,15,49,民進黨,區域立委
801552,1011109,老人福利法第二十五條及第五十二條之一條文修正草案,委14241,劉建國,劉建國,1,15,55,民進黨,區域立委
803418,1020322,祭祀公業條例部分條文修正草案,1224委14745,劉建國,劉建國,1,15,6,民進黨,區域立委
803612,1020510,勞工安全衛生法部分條文修正草案,961委14991,劉建國,劉建國,1,15,31,民進黨,區域立委
803821,1020510,勞動基準法第二十八條條文修正草案,1121委14990,劉建國,劉建國,1,15,333,民進黨,區域立委
804533,1031031,飼料管理法部分條文修正草案,956委17178,劉建國,劉建國,1,15,43,民進黨,區域立委
805238,1011109,醫療法第八十三條及第九十八條條文修正草案,1545委14239,劉建國,劉建國,1,15,30,民進黨,區域立委
805320,1011214,藥事法第九十二條條文修正草案,775委14429,劉建國,劉建國,1,15,13,民進黨,區域立委
805401,1040410,證券交易法增訂第十四條之七條文草案,727委17590,劉建國,劉建國,1,15,71,民進黨,區域立委
801587,1010413,老年農民福利津貼暫行條例第四條及第四條之一條文修正草案,委13227,潘孟安,潘孟安,1,15,29,民進黨,區域立委
801612,1020503,自來水法第六十三條條文修正草案,委14867,潘孟安,潘孟安,1,15,7,民進黨,區域立委
804315,1010518,農業基本法草案,956委13568,潘孟安,潘孟安,1,15,14,民進黨,區域立委
802326,1041106,促進民間參與公共建設法部分條文修正草案,1581委18060,潘維剛,潘維剛,1,15,5,國民黨,不分區立委
800224,1021206,中國輸出入銀行條例第四條條文修正草案,委15709,蔡正元,蔡正元,1,15,0,國民黨,區域立委
800660,1041113,公務員服務法增訂第十四條之四及第二十二條之二條文草案,委18083,蔡正元,蔡正元,1,15,6,國民黨,區域立委
801158,1041113,民法第四百十六條及第四百十六條之一條文修正草案,委18084,蔡正元,蔡正元,1,15,0,國民黨,區域立委
801387,1021206,刑事妥速審判法第九條條文修正草案,委15701,蔡正元,蔡正元,1,15,38,國民黨,區域立委
802321,1021206,促進民間參與公共建設法第三十一條及第三十五條條文修正草案,1581委15705,蔡正元,蔡正元,1,15,39,國民黨,區域立委
802372,1021206,建築法第七十七條之三及第七十七條之四條文修正草案,820委15702,蔡正元,蔡正元,1,15,5,國民黨,區域立委
802415,1010518,政治獻金法第七條條文修正草案,1044委13535,蔡正元,蔡正元,1,15,25,國民黨,區域立委
802674,1021206,香港澳門關係條例第三十二條及第三十三條條文修正草案,1669委15707,蔡正元,蔡正元,1,15,1,國民黨,區域立委
802803,1021206,海洋污染防治法第十三條及第三十三條條文修正草案,962委15712,蔡正元,蔡正元,1,15,5,國民黨,區域立委
803469,1021108,貪污治罪條例第六條條文修正草案,246委15551,蔡正元,蔡正元,1,15,140,國民黨,區域立委
803502,1021004,都市更新條例第二十七條條文修正草案,666委15403,蔡正元,蔡正元,1,15,459,國民黨,區域立委
804202,1021206,郵政儲金匯兌法部分條文修正草案,52委15710,蔡正元,蔡正元,1,15,6,國民黨,區域立委
804650,1021206,臺灣地區與大陸地區人民關係條例第三十六條、第三十八條及第八十一條條文修正草案,1554委15706,蔡正元,蔡正元,1,15,1,國民黨,區域立委
804885,1021206,獎勵民間參與交通建設條例第二十六條及第二十七條條文修正草案,1581委15704,蔡正元,蔡正元,1,15,0,國民黨,區域立委
805435,1041113,警械使用條例第十二條條文修正草案,808委18080,蔡正元,蔡正元,1,15,0,國民黨,區域立委
800987,1010413,加值型及非加值型營業稅法第八條及第二十九條條文修正草案,委13215,蔡煌瑯,蔡煌瑯,1,15,8,民進黨,不分區立委
803713,1010413,勞工保險條例第六條及第八條條文修正草案,468委13216,蔡煌瑯,蔡煌瑯,1,15,26,民進黨,不分區立委
804376,1010918,道路交通管理處罰條例第九條條文修正草案,756委13834,蔡煌瑯,蔡煌瑯,1,15,363,民進黨,不分區立委
805285,1010918,離島建設條例第九條條文修正草案,1618委13835,蔡煌瑯,蔡煌瑯,1,15,196,民進黨,不分區立委
804600,1020426,精神衛生法第二十三條條文修正草案,1503委14858,蔡錦隆,蔡錦隆,1,15,0,國民黨,區域立委
804861,1011005,廢棄物清理法第四十六條及第五十二條條文修正草案,966委13934,蔡錦隆,蔡錦隆,1,15,6,國民黨,區域立委
803101,1031014,國民年金法第三十二條之一條文修正草案,1578委17070,蔣乃辛,蔣乃辛,1,15,140,國民黨,區域立委
802556,1031014,食品安全衛生管理法第四十四條及第六十條條文修正草案,1722委17090,鄭汝芬,鄭汝芬,1,15,454,國民黨,區域立委
802574,1041211,食品安全衛生管理法部分條文修正草案,1722委18194,鄭汝芬,鄭汝芬,1,15,66,國民黨,區域立委
803742,1040410,勞工保險條例增訂第二十七條之一條文草案,468委17587,鄭汝芬,鄭汝芬,1,15,3,國民黨,區域立委
803945,1031107,就業服務法第七條條文修正草案,1537委17204,鄭汝芬,鄭汝芬,1,15,115,國民黨,區域立委
800563,1040106,公益勸募條例第四條條文修正草案,委17403,盧秀燕,盧秀燕,1,15,60,國民黨,區域立委
800860,1040106,化粧品衛生管理條例第二條條文修正草案,委17382,盧秀燕,盧秀燕,1,15,0,國民黨,區域立委
802900,1030314,特種貨物及勞務稅條例第五條條文修正草案,184委16108,盧秀燕,盧秀燕,1,15,6,國民黨,區域立委
802959,1040106,財團法人國家衛生研究院設置條例第三條及第七條條文修正草案,1638委17389,盧秀燕,盧秀燕,1,15,0,國民黨,區域立委
803808,1040410,勞動基準法第二十九條條文修正草案,1121委17573,盧秀燕,盧秀燕,1,15,107,國民黨,區域立委
804685,1031226,蒙藏委員會組織法刪除第七條及第二十五條條文草案,1065委17356,盧秀燕,盧秀燕,1,15,0,國民黨,區域立委
805242,1040106,醫療法第十一條條文修正草案,1545委17390,盧秀燕,盧秀燕,1,15,158,國民黨,區域立委
800260,1010928,中華民國刑法第一百八十五條之三條文修正草案,委13903,盧嘉辰,盧嘉辰,1,15,57,國民黨,區域立委
800813,1010413,公職人員選舉罷免法第五十五條條文修正草案,委13150,蕭美琴,蕭美琴,1,15,42,民進黨,區域立委
801621,1031107,行政法人法第三十五條條文修正草案,委17195,蕭美琴,蕭美琴,1,15,1,民進黨,區域立委
803190,1031107,國家中山科學研究院設置條例第三十八條條文修正草案,223委17196,蕭美琴,蕭美琴,1,15,0,民進黨,區域立委
801116,1031205,民法刪除第一百六十六條之一條文草案,委17279,賴士葆,賴士葆,1,15,0,國民黨,區域立委
801905,1020924,兒童網路個人資料保護法草案,1570委15365,賴士葆,賴士葆,1,15,0,國民黨,區域立委
802346,1020924,保險法第二十二條條文修正草案,464委15366,賴士葆,賴士葆,1,15,91,國民黨,區域立委
803315,1010309,強制執行法第一條條文修正草案,555委12943,賴士葆,賴士葆,1,15,26,國民黨,區域立委
804114,1021025,稅捐稽徵法第四十八條之一條文修正草案,981委15351,賴士葆,賴士葆,1,15,60,國民黨,區域立委
800157,1040605,大學法部分條文修正草案,委17830,賴振昌,賴振昌,1,15,443,台聯,不分區立委
800288,1040515,中華民國刑法第七十七條條文修正草案,委17717,賴振昌,賴振昌,1,15,4,台聯,不分區立委
801984,1040612,性別平等教育法部分條文修正草案,1542委17924,賴振昌,賴振昌,1,15,4,台聯,不分區立委
802236,1040915,空中大學設置條例第六條及第十二條條文修正草案,870委17952,賴振昌,賴振昌,1,15,0,台聯,不分區立委
802740,1040612,家庭教育法第十二條條文修正草案,1259委17923,賴振昌,賴振昌,1,15,0,台聯,不分區立委
802974,1040605,高級中等教育法第六條、第八條及第四十三條條文修正草案,1013委17829,賴振昌,賴振昌,1,15,64,台聯,不分區立委
803376,1040915,教師法第六條、第十四條及第三十條條文修正草案,1559委17951,賴振昌,賴振昌,1,15,0,台聯,不分區立委
800239,1030425,中華民國刑法第一百九十一條條文修正草案,委16261,薛凌,薛凌,1,15,8,民進黨,不分區立委
